quote_date,tube_assembly_id,annual_usage
4/2/2012,TA-13672,1
4/2/2012,TA-13672,1
4/2/2012,TA-13677,1
4/2/2012,TA-13677,1
4/2/2012,TA-13677,1
4/2/2012,TA-13809,1
4/2/2012,TA-13809,1
4/2/2012,TA-13809,1
4/2/2012,TA-13810,1
4/2/2012,TA-13810,1
4/2/2012,TA-13810,1
4/2/2012,TA-13872,1
4/2/2012,TA-13872,1
4/2/2012,TA-13872,1
4/2/2012,TA-13891,1
4/2/2012,TA-13891,1
4/2/2012,TA-13891,1
4/2/2012,TA-13892,1
4/2/2012,TA-13892,1
4/2/2012,TA-13892,1
4/2/2012,TA-13893,1
4/2/2012,TA-13893,1
4/2/2012,TA-13893,1
4/2/2012,TA-13896,1
4/2/2012,TA-13896,1
4/2/2012,TA-13896,1
4/2/2012,TA-13902,1
4/2/2012,TA-13902,1
4/2/2012,TA-13902,1
4/2/2012,TA-13903,1
4/2/2012,TA-13903,1
4/2/2012,TA-13903,1
4/2/2012,TA-13931,1
4/2/2012,TA-13931,1
4/2/2012,TA-13931,1
4/2/2012,TA-14092,1
4/2/2012,TA-14092,1
4/2/2012,TA-14092,1
4/2/2012,TA-14093,1
4/2/2012,TA-14093,1
4/2/2012,TA-14093,1
4/2/2012,TA-14506,1
4/2/2012,TA-14506,1
4/2/2012,TA-14506,1
4/2/2012,TA-14909,1
4/2/2012,TA-14909,1
4/2/2012,TA-14909,1
4/2/2012,TA-19701,1
4/2/2012,TA-19701,1
4/2/2012,TA-19701,1
4/2/2012,TA-20188,1
4/2/2012,TA-20188,1
4/2/2012,TA-20188,1
4/2/2012,TA-20582,1
4/2/2012,TA-20582,1
4/2/2012,TA-20582,1
4/3/2012,TA-12029,1
4/3/2012,TA-12029,1
4/3/2012,TA-12029,1
4/3/2012,TA-13461,55
4/5/2012,TA-02030,17
4/5/2012,TA-02030,17
4/5/2012,TA-02030,17
4/5/2012,TA-07592,114293
4/6/2012,TA-11904,350
4/8/2012,TA-14232,1
4/8/2012,TA-14232,1
4/8/2012,TA-14232,1
4/9/2012,TA-00977,2
4/9/2012,TA-00977,2
4/9/2012,TA-00977,2
4/9/2012,TA-00977,2
4/9/2012,TA-11492,1
4/9/2012,TA-11492,1
4/9/2012,TA-11492,1
4/9/2012,TA-11493,1
4/9/2012,TA-11493,1
4/9/2012,TA-11493,1
4/9/2012,TA-14656,1
4/9/2012,TA-14656,1
4/9/2012,TA-14656,1
4/9/2012,TA-14657,1
4/9/2012,TA-14657,1
4/9/2012,TA-14657,1
4/9/2012,TA-14658,1
4/9/2012,TA-14658,1
4/9/2012,TA-14658,1
4/9/2012,TA-14660,1
4/9/2012,TA-14660,1
4/9/2012,TA-14660,1
4/9/2012,TA-14661,1
4/9/2012,TA-14661,1
4/9/2012,TA-14661,1
4/9/2012,TA-14977,1
4/9/2012,TA-14977,1
4/9/2012,TA-14977,1
4/9/2012,TA-14980,1
4/9/2012,TA-14980,1
4/9/2012,TA-14980,1
4/9/2012,TA-14981,1
4/9/2012,TA-14981,1
4/9/2012,TA-14981,1
4/9/2012,TA-14983,1
4/9/2012,TA-14983,1
4/9/2012,TA-14983,1
4/9/2012,TA-14985,1
4/9/2012,TA-14985,1
4/9/2012,TA-14985,1
4/9/2012,TA-14986,1
4/9/2012,TA-14986,1
4/9/2012,TA-14986,1
4/9/2012,TA-14996,1
4/9/2012,TA-14996,1
4/9/2012,TA-14996,1
4/9/2012,TA-14997,1
4/9/2012,TA-14997,1
4/9/2012,TA-14997,1
4/9/2012,TA-14998,1
4/9/2012,TA-14998,1
4/9/2012,TA-14998,1
4/9/2012,TA-14999,1
4/9/2012,TA-14999,1
4/9/2012,TA-14999,1
4/9/2012,TA-20170,20
4/9/2012,TA-20170,20
4/9/2012,TA-20170,20
4/10/2012,TA-16117,593
4/10/2012,TA-16118,593
4/10/2012,TA-16898,20
4/10/2012,TA-16899,20
4/10/2012,TA-16900,20
4/10/2012,TA-16901,20
4/10/2012,TA-17259,35
4/11/2012,TA-14952,1
4/11/2012,TA-14952,1
4/11/2012,TA-14952,1
4/11/2012,TA-17121,220
4/11/2012,TA-17122,150
4/13/2012,TA-15008,1
4/13/2012,TA-15008,1
4/13/2012,TA-15008,1
4/13/2012,TA-15009,1
4/13/2012,TA-15009,1
4/13/2012,TA-15009,1
4/13/2012,TA-15010,1
4/13/2012,TA-15010,1
4/13/2012,TA-15010,1
4/13/2012,TA-15014,1
4/13/2012,TA-15014,1
4/13/2012,TA-15014,1
4/13/2012,TA-15406,1
4/13/2012,TA-15406,1
4/13/2012,TA-15406,1
4/13/2012,TA-15407,1
4/13/2012,TA-15407,1
4/13/2012,TA-15407,1
4/13/2012,TA-15409,1
4/13/2012,TA-15409,1
4/13/2012,TA-15409,1
4/13/2012,TA-15410,1
4/13/2012,TA-15410,1
4/13/2012,TA-15410,1
4/16/2012,TA-19023,1
4/16/2012,TA-19023,1
4/16/2012,TA-19023,1
4/17/2012,TA-06803,5
4/17/2012,TA-06803,5
4/17/2012,TA-06803,5
4/17/2012,TA-06803,5
4/18/2012,TA-00049,29
4/18/2012,TA-00049,29
4/18/2012,TA-00049,29
4/18/2012,TA-00049,29
4/18/2012,TA-15252,5
4/18/2012,TA-15252,5
4/18/2012,TA-15252,5
4/18/2012,TA-15252,5
4/18/2012,TA-15252,5
4/18/2012,TA-17123,450
4/18/2012,TA-17342,770
4/19/2012,TA-12222,1
4/19/2012,TA-12222,1
4/19/2012,TA-12222,1
4/19/2012,TA-15237,450
4/19/2012,TA-15237,450
4/20/2012,TA-07907,20
4/20/2012,TA-07934,16
4/20/2012,TA-12237,7755
4/20/2012,TA-15339,3345
4/23/2012,TA-14238,1
4/23/2012,TA-14238,1
4/23/2012,TA-14238,1
4/23/2012,TA-17303,5
4/23/2012,TA-17303,5
4/24/2012,TA-15477,50
4/25/2012,TA-01843,5
4/25/2012,TA-02077,20
4/26/2012,TA-01398,4
4/26/2012,TA-01398,4
4/26/2012,TA-01398,4
4/26/2012,TA-01398,4
4/26/2012,TA-01398,4
4/26/2012,TA-05749,1
4/26/2012,TA-05749,1
4/26/2012,TA-05749,1
4/26/2012,TA-05749,1
4/26/2012,TA-05749,1
4/26/2012,TA-06156,2
4/26/2012,TA-06156,2
4/26/2012,TA-06156,2
4/26/2012,TA-06156,2
4/27/2012,TA-08958,15
4/30/2012,TA-11603,1
4/30/2012,TA-11603,1
4/30/2012,TA-11603,1
4/30/2012,TA-11603,1
5/1/2012,TA-08167,1
5/1/2012,TA-09072,3
5/1/2012,TA-09072,3
5/1/2012,TA-09072,3
5/1/2012,TA-09072,3
5/1/2012,TA-09175,100
5/1/2012,TA-09318,1
5/1/2012,TA-09318,1
5/1/2012,TA-09318,1
5/1/2012,TA-09454,1
5/1/2012,TA-09454,1
5/1/2012,TA-10184,100
5/1/2012,TA-11431,1
5/1/2012,TA-11431,1
5/1/2012,TA-11431,1
5/1/2012,TA-11517,13
5/1/2012,TA-11517,13
5/1/2012,TA-11517,13
5/1/2012,TA-11517,13
5/1/2012,TA-11710,1
5/1/2012,TA-11710,1
5/1/2012,TA-11710,1
5/1/2012,TA-13090,1
5/1/2012,TA-13090,1
5/1/2012,TA-13090,1
5/1/2012,TA-15086,50
5/1/2012,TA-15573,26
5/2/2012,TA-00226,24
5/2/2012,TA-00226,24
5/2/2012,TA-00226,24
5/2/2012,TA-00226,24
5/2/2012,TA-05004,150
5/2/2012,TA-07884,548
5/2/2012,TA-14013,1
5/2/2012,TA-14013,1
5/2/2012,TA-14013,1
5/2/2012,TA-14016,1
5/2/2012,TA-14016,1
5/2/2012,TA-14016,1
5/2/2012,TA-14017,1
5/2/2012,TA-14017,1
5/2/2012,TA-14017,1
5/2/2012,TA-15620,5
5/2/2012,TA-15620,5
5/2/2012,TA-17233,50
5/2/2012,TA-17233,50
5/2/2012,TA-17233,50
5/3/2012,TA-07463,129
5/3/2012,TA-08210,5
5/3/2012,TA-08210,5
5/3/2012,TA-14602,1
5/7/2012,TA-17175,1700
5/7/2012,TA-17260,700
5/8/2012,TA-00217,1
5/8/2012,TA-00217,1
5/8/2012,TA-01921,2
5/8/2012,TA-01921,2
5/8/2012,TA-01921,2
5/8/2012,TA-01921,2
5/8/2012,TA-19215,24
5/8/2012,TA-19215,24
5/8/2012,TA-19215,24
5/9/2012,TA-08582,258
5/9/2012,TA-08582,258
5/9/2012,TA-08582,258
5/9/2012,TA-09543,5
5/9/2012,TA-09544,5
5/11/2012,TA-04719,5
5/11/2012,TA-04719,5
5/11/2012,TA-16882,905
5/11/2012,TA-16883,905
5/14/2012,TA-17690,215
5/17/2012,TA-02416,10
5/17/2012,TA-10107,50
5/18/2012,TA-13354,54
5/18/2012,TA-17313,25
5/21/2012,TA-07465,180
5/21/2012,TA-14481,17
5/21/2012,TA-14481,17
5/21/2012,TA-14481,17
5/21/2012,TA-14481,17
5/23/2012,TA-07174,7
5/23/2012,TA-07174,7
5/23/2012,TA-07174,7
5/23/2012,TA-07177,51
5/23/2012,TA-07878,4
5/23/2012,TA-07878,4
5/23/2012,TA-07878,4
5/24/2012,TA-07850,36
5/24/2012,TA-07850,36
5/24/2012,TA-10237,6
5/24/2012,TA-10237,6
5/24/2012,TA-10237,6
5/24/2012,TA-10237,6
5/24/2012,TA-14442,2
5/24/2012,TA-14442,2
5/24/2012,TA-14442,2
5/24/2012,TA-14442,2
5/24/2012,TA-14819,24
5/24/2012,TA-14819,24
5/24/2012,TA-14819,24
5/24/2012,TA-14819,24
5/30/2012,TA-07306,1476
5/30/2012,TA-07306,1476
5/30/2012,TA-07306,1476
5/30/2012,TA-07307,1476
5/30/2012,TA-07307,1476
5/30/2012,TA-07307,1476
5/30/2012,TA-15644,507
5/30/2012,TA-15644,507
5/30/2012,TA-15644,507
5/31/2012,TA-09550,223
6/1/2012,TA-01217,2
6/1/2012,TA-01217,2
6/1/2012,TA-01217,2
6/1/2012,TA-01217,2
6/1/2012,TA-01447,1
6/1/2012,TA-01447,1
6/1/2012,TA-01447,1
6/1/2012,TA-02093,1
6/1/2012,TA-02093,1
6/1/2012,TA-02093,1
6/1/2012,TA-02599,13
6/1/2012,TA-02599,13
6/1/2012,TA-02599,13
6/1/2012,TA-02857,1
6/1/2012,TA-02857,1
6/1/2012,TA-02858,1
6/1/2012,TA-02858,1
6/1/2012,TA-03332,1
6/1/2012,TA-03332,1
6/1/2012,TA-03332,1
6/1/2012,TA-03333,1
6/1/2012,TA-03333,1
6/1/2012,TA-03333,1
6/1/2012,TA-03345,1
6/1/2012,TA-03345,1
6/1/2012,TA-03345,1
6/1/2012,TA-04369,1
6/1/2012,TA-04369,1
6/1/2012,TA-04369,1
6/1/2012,TA-04825,2
6/1/2012,TA-04825,2
6/1/2012,TA-04825,2
6/1/2012,TA-04825,2
6/1/2012,TA-05353,1
6/1/2012,TA-05353,1
6/1/2012,TA-05353,1
6/1/2012,TA-08540,1
6/1/2012,TA-08540,1
6/1/2012,TA-08540,1
6/1/2012,TA-08691,1
6/1/2012,TA-09193,20
6/1/2012,TA-09740,20
6/1/2012,TA-10327,1
6/1/2012,TA-10327,1
6/1/2012,TA-10327,1
6/1/2012,TA-11196,5
6/1/2012,TA-11196,5
6/1/2012,TA-11196,5
6/1/2012,TA-11196,5
6/1/2012,TA-11222,1
6/1/2012,TA-11222,1
6/1/2012,TA-11222,1
6/1/2012,TA-11272,1
6/1/2012,TA-11272,1
6/1/2012,TA-11272,1
6/1/2012,TA-11309,1
6/1/2012,TA-11309,1
6/1/2012,TA-11309,1
6/1/2012,TA-11327,1
6/1/2012,TA-11327,1
6/1/2012,TA-11327,1
6/1/2012,TA-11343,1
6/1/2012,TA-11343,1
6/1/2012,TA-11343,1
6/1/2012,TA-11344,1
6/1/2012,TA-11344,1
6/1/2012,TA-11344,1
6/1/2012,TA-11346,1
6/1/2012,TA-11346,1
6/1/2012,TA-11346,1
6/1/2012,TA-11347,1
6/1/2012,TA-11347,1
6/1/2012,TA-11347,1
6/1/2012,TA-11385,1
6/1/2012,TA-11385,1
6/1/2012,TA-11385,1
6/1/2012,TA-11488,1
6/1/2012,TA-11488,1
6/1/2012,TA-11488,1
6/1/2012,TA-11507,1
6/1/2012,TA-11507,1
6/1/2012,TA-11507,1
6/1/2012,TA-11512,1
6/1/2012,TA-11512,1
6/1/2012,TA-11512,1
6/1/2012,TA-11641,1
6/1/2012,TA-11641,1
6/1/2012,TA-11641,1
6/1/2012,TA-11642,1
6/1/2012,TA-11642,1
6/1/2012,TA-11642,1
6/1/2012,TA-11750,1
6/1/2012,TA-11750,1
6/1/2012,TA-11750,1
6/1/2012,TA-11850,333
6/1/2012,TA-11937,1
6/1/2012,TA-11937,1
6/1/2012,TA-11937,1
6/1/2012,TA-12022,1
6/1/2012,TA-12022,1
6/1/2012,TA-12022,1
6/1/2012,TA-12024,26
6/1/2012,TA-12024,26
6/1/2012,TA-12024,26
6/1/2012,TA-12051,1
6/1/2012,TA-12051,1
6/1/2012,TA-12051,1
6/1/2012,TA-12064,1
6/1/2012,TA-12064,1
6/1/2012,TA-12064,1
6/1/2012,TA-12079,1
6/1/2012,TA-12079,1
6/1/2012,TA-12079,1
6/1/2012,TA-12080,1
6/1/2012,TA-12080,1
6/1/2012,TA-12080,1
6/1/2012,TA-12085,1
6/1/2012,TA-12085,1
6/1/2012,TA-12085,1
6/1/2012,TA-12095,1
6/1/2012,TA-12095,1
6/1/2012,TA-12095,1
6/1/2012,TA-12440,1
6/1/2012,TA-12440,1
6/1/2012,TA-12440,1
6/1/2012,TA-12482,1
6/1/2012,TA-12482,1
6/1/2012,TA-12482,1
6/1/2012,TA-12605,1
6/1/2012,TA-12605,1
6/1/2012,TA-12605,1
6/1/2012,TA-12606,1
6/1/2012,TA-12606,1
6/1/2012,TA-12606,1
6/1/2012,TA-12650,1
6/1/2012,TA-12650,1
6/1/2012,TA-12650,1
6/1/2012,TA-12920,1
6/1/2012,TA-12920,1
6/1/2012,TA-12920,1
6/1/2012,TA-12927,1
6/1/2012,TA-12927,1
6/1/2012,TA-12927,1
6/1/2012,TA-13079,1
6/1/2012,TA-13079,1
6/1/2012,TA-13079,1
6/1/2012,TA-13241,1
6/1/2012,TA-13241,1
6/1/2012,TA-13241,1
6/1/2012,TA-13371,1
6/1/2012,TA-13371,1
6/1/2012,TA-13371,1
6/1/2012,TA-13372,1
6/1/2012,TA-13372,1
6/1/2012,TA-13372,1
6/1/2012,TA-13400,1
6/1/2012,TA-13400,1
6/1/2012,TA-13400,1
6/1/2012,TA-13469,1
6/1/2012,TA-13469,1
6/1/2012,TA-13469,1
6/1/2012,TA-13494,1
6/1/2012,TA-13494,1
6/1/2012,TA-13494,1
6/1/2012,TA-13496,1
6/1/2012,TA-13496,1
6/1/2012,TA-13496,1
6/1/2012,TA-13551,1
6/1/2012,TA-13551,1
6/1/2012,TA-13551,1
6/1/2012,TA-13576,1
6/1/2012,TA-13576,1
6/1/2012,TA-13576,1
6/1/2012,TA-13631,1
6/1/2012,TA-13631,1
6/1/2012,TA-13631,1
6/1/2012,TA-13665,1
6/1/2012,TA-13665,1
6/1/2012,TA-13665,1
6/1/2012,TA-13785,1
6/1/2012,TA-13785,1
6/1/2012,TA-13785,1
6/1/2012,TA-13786,1
6/1/2012,TA-13786,1
6/1/2012,TA-13786,1
6/1/2012,TA-13787,1
6/1/2012,TA-13787,1
6/1/2012,TA-13787,1
6/1/2012,TA-13805,1
6/1/2012,TA-13805,1
6/1/2012,TA-13805,1
6/1/2012,TA-13821,292
6/1/2012,TA-13821,292
6/1/2012,TA-13821,292
6/1/2012,TA-13890,1
6/1/2012,TA-13890,1
6/1/2012,TA-13890,1
6/1/2012,TA-13916,1
6/1/2012,TA-13916,1
6/1/2012,TA-13916,1
6/1/2012,TA-13924,1
6/1/2012,TA-13924,1
6/1/2012,TA-13924,1
6/1/2012,TA-13942,1
6/1/2012,TA-13942,1
6/1/2012,TA-13942,1
6/1/2012,TA-13965,1
6/1/2012,TA-13965,1
6/1/2012,TA-13965,1
6/1/2012,TA-13966,1
6/1/2012,TA-13966,1
6/1/2012,TA-13966,1
6/1/2012,TA-13975,1
6/1/2012,TA-13975,1
6/1/2012,TA-13975,1
6/1/2012,TA-14036,1
6/1/2012,TA-14036,1
6/1/2012,TA-14036,1
6/1/2012,TA-14075,1
6/1/2012,TA-14075,1
6/1/2012,TA-14075,1
6/1/2012,TA-14086,1
6/1/2012,TA-14086,1
6/1/2012,TA-14086,1
6/1/2012,TA-14098,1
6/1/2012,TA-14098,1
6/1/2012,TA-14098,1
6/1/2012,TA-14131,1
6/1/2012,TA-14131,1
6/1/2012,TA-14131,1
6/1/2012,TA-14213,1
6/1/2012,TA-14213,1
6/1/2012,TA-14213,1
6/1/2012,TA-14259,1
6/1/2012,TA-14259,1
6/1/2012,TA-14259,1
6/1/2012,TA-14271,1
6/1/2012,TA-14271,1
6/1/2012,TA-14271,1
6/1/2012,TA-14296,1
6/1/2012,TA-14296,1
6/1/2012,TA-14296,1
6/1/2012,TA-14349,1
6/1/2012,TA-14349,1
6/1/2012,TA-14349,1
6/1/2012,TA-14367,1
6/1/2012,TA-14367,1
6/1/2012,TA-14367,1
6/1/2012,TA-14379,1
6/1/2012,TA-14379,1
6/1/2012,TA-14379,1
6/1/2012,TA-14408,1
6/1/2012,TA-14408,1
6/1/2012,TA-14408,1
6/1/2012,TA-14511,1
6/1/2012,TA-14511,1
6/1/2012,TA-14511,1
6/1/2012,TA-14512,1
6/1/2012,TA-14512,1
6/1/2012,TA-14512,1
6/1/2012,TA-14655,1
6/1/2012,TA-14655,1
6/1/2012,TA-14655,1
6/1/2012,TA-14764,1
6/1/2012,TA-14764,1
6/1/2012,TA-14764,1
6/1/2012,TA-14765,1
6/1/2012,TA-14765,1
6/1/2012,TA-14765,1
6/1/2012,TA-14794,1
6/1/2012,TA-14794,1
6/1/2012,TA-14794,1
6/1/2012,TA-14804,1
6/1/2012,TA-14804,1
6/1/2012,TA-14804,1
6/1/2012,TA-14823,1
6/1/2012,TA-14823,1
6/1/2012,TA-14823,1
6/1/2012,TA-14836,1
6/1/2012,TA-14836,1
6/1/2012,TA-14836,1
6/1/2012,TA-14837,1
6/1/2012,TA-14837,1
6/1/2012,TA-14837,1
6/1/2012,TA-14844,1
6/1/2012,TA-14844,1
6/1/2012,TA-14844,1
6/1/2012,TA-14894,1
6/1/2012,TA-14894,1
6/1/2012,TA-14894,1
6/1/2012,TA-14943,1
6/1/2012,TA-14943,1
6/1/2012,TA-14943,1
6/1/2012,TA-15002,1
6/1/2012,TA-15002,1
6/1/2012,TA-15002,1
6/1/2012,TA-15005,1
6/1/2012,TA-15005,1
6/1/2012,TA-15005,1
6/1/2012,TA-15071,1
6/1/2012,TA-15071,1
6/1/2012,TA-15071,1
6/1/2012,TA-15073,1
6/1/2012,TA-15073,1
6/1/2012,TA-15073,1
6/1/2012,TA-15078,1
6/1/2012,TA-15078,1
6/1/2012,TA-15078,1
6/1/2012,TA-15103,1
6/1/2012,TA-15103,1
6/1/2012,TA-15103,1
6/1/2012,TA-15325,1
6/1/2012,TA-15325,1
6/1/2012,TA-15325,1
6/1/2012,TA-15330,1
6/1/2012,TA-15330,1
6/1/2012,TA-15330,1
6/1/2012,TA-15333,1
6/1/2012,TA-15333,1
6/1/2012,TA-15333,1
6/1/2012,TA-15541,1600
6/1/2012,TA-15588,1
6/1/2012,TA-15588,1
6/1/2012,TA-15588,1
6/1/2012,TA-15670,1
6/1/2012,TA-15670,1
6/1/2012,TA-15670,1
6/1/2012,TA-15678,0
6/1/2012,TA-15678,0
6/1/2012,TA-15678,0
6/7/2012,TA-00413,1
6/7/2012,TA-00413,1
6/7/2012,TA-00413,1
6/7/2012,TA-00413,1
6/7/2012,TA-13781,5
6/7/2012,TA-13782,5
6/7/2012,TA-17412,100
6/11/2012,TA-01482,25
6/11/2012,TA-16550,1200
6/11/2012,TA-16551,1200
6/11/2012,TA-18733,700
6/12/2012,TA-17418,1
6/12/2012,TA-17765,50
6/13/2012,TA-16591,960
6/14/2012,TA-13761,296
6/14/2012,TA-13761,296
6/14/2012,TA-13761,296
6/14/2012,TA-14810,350
6/14/2012,TA-15220,900
6/18/2012,TA-11358,2
6/18/2012,TA-11358,2
6/18/2012,TA-13797,268
6/19/2012,TA-02032,7
6/19/2012,TA-02032,7
6/19/2012,TA-02032,7
6/19/2012,TA-02032,7
6/19/2012,TA-11063,5
6/19/2012,TA-11063,5
6/19/2012,TA-11063,5
6/19/2012,TA-11063,5
6/20/2012,TA-00045,7
6/20/2012,TA-00045,7
6/20/2012,TA-00045,7
6/20/2012,TA-00045,7
6/22/2012,TA-13780,5
6/22/2012,TA-13780,5
6/25/2012,TA-10038,5
6/25/2012,TA-10038,5
6/25/2012,TA-10038,5
6/25/2012,TA-10038,5
6/26/2012,TA-14850,1200
6/27/2012,TA-04035,12
6/27/2012,TA-04035,12
6/27/2012,TA-04035,12
6/27/2012,TA-04035,12
6/27/2012,TA-04036,16
6/27/2012,TA-04036,16
6/27/2012,TA-04036,16
6/27/2012,TA-04036,16
6/27/2012,TA-04063,13
6/27/2012,TA-04063,13
6/27/2012,TA-04063,13
6/27/2012,TA-04063,13
6/27/2012,TA-04069,5
6/27/2012,TA-04069,5
6/27/2012,TA-04069,5
6/27/2012,TA-04069,5
6/27/2012,TA-15279,250
6/27/2012,TA-17364,559
6/27/2012,TA-17364,559
6/27/2012,TA-20046,52
6/27/2012,TA-20046,52
6/27/2012,TA-20046,52
6/27/2012,TA-20046,52
6/28/2012,TA-01898,5
6/28/2012,TA-01898,5
6/28/2012,TA-01898,5
6/28/2012,TA-01898,5
6/28/2012,TA-17341,10
6/28/2012,TA-17347,10
6/28/2012,TA-17348,10
6/29/2012,TA-15573,6
6/29/2012,TA-15573,6
7/1/2012,TA-14728,24
7/2/2012,TA-04527,1
7/2/2012,TA-04527,1
7/2/2012,TA-04527,1
7/2/2012,TA-04527,1
7/2/2012,TA-04548,18
7/2/2012,TA-04548,18
7/2/2012,TA-04548,18
7/2/2012,TA-04548,18
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04242,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-04243,1
7/3/2012,TA-16657,114
7/5/2012,TA-06749,1000
7/6/2012,TA-15581,40
7/6/2012,TA-15581,40
7/9/2012,TA-13769,6500
7/9/2012,TA-13801,13000
7/9/2012,TA-14630,6500
7/9/2012,TA-14632,5500
7/9/2012,TA-14737,2000
7/9/2012,TA-14739,4500
7/9/2012,TA-16046,2000
7/9/2012,TA-16514,2886
7/9/2012,TA-16579,866
7/9/2012,TA-16631,2729
7/9/2012,TA-17070,1200
7/10/2012,TA-00042,1
7/10/2012,TA-00042,1
7/10/2012,TA-00042,1
7/10/2012,TA-00042,1
7/10/2012,TA-00284,16
7/10/2012,TA-00284,16
7/10/2012,TA-00284,16
7/10/2012,TA-00284,16
7/10/2012,TA-00822,10
7/10/2012,TA-00822,10
7/10/2012,TA-00822,10
7/10/2012,TA-00822,10
7/10/2012,TA-00836,1
7/10/2012,TA-00836,1
7/10/2012,TA-00836,1
7/10/2012,TA-00836,1
7/10/2012,TA-00904,10
7/10/2012,TA-00904,10
7/10/2012,TA-00904,10
7/10/2012,TA-00904,10
7/10/2012,TA-00979,11
7/10/2012,TA-00979,11
7/10/2012,TA-00979,11
7/10/2012,TA-00979,11
7/10/2012,TA-01168,3
7/10/2012,TA-01168,3
7/10/2012,TA-01168,3
7/10/2012,TA-01168,3
7/10/2012,TA-01246,60
7/10/2012,TA-01246,60
7/10/2012,TA-01246,60
7/10/2012,TA-01246,60
7/10/2012,TA-01280,25
7/10/2012,TA-01280,25
7/10/2012,TA-01280,25
7/10/2012,TA-01280,25
7/10/2012,TA-17740,1000
7/10/2012,TA-17742,1000
7/10/2012,TA-17808,750
7/10/2012,TA-17810,1000
7/10/2012,TA-17814,1000
7/11/2012,TA-00035,8
7/11/2012,TA-00035,8
7/11/2012,TA-00035,8
7/11/2012,TA-00035,8
7/11/2012,TA-00305,1
7/11/2012,TA-00305,1
7/11/2012,TA-00305,1
7/11/2012,TA-00305,1
7/11/2012,TA-00329,1
7/11/2012,TA-00329,1
7/11/2012,TA-00329,1
7/11/2012,TA-00329,1
7/11/2012,TA-01005,6
7/11/2012,TA-01005,6
7/11/2012,TA-01005,6
7/11/2012,TA-01005,6
7/11/2012,TA-12671,326
7/11/2012,TA-12671,326
7/11/2012,TA-12671,326
7/11/2012,TA-12671,326
7/11/2012,TA-17134,23
7/11/2012,TA-17440,1000
7/12/2012,TA-04384,6
7/13/2012,TA-10849,15
7/16/2012,TA-17166,210
7/16/2012,TA-17167,120
7/16/2012,TA-17732,34
7/16/2012,TA-17733,34
7/18/2012,TA-11560,1
7/18/2012,TA-11560,1
7/18/2012,TA-11560,1
7/18/2012,TA-11560,1
7/18/2012,TA-16661,57
7/18/2012,TA-16662,57
7/18/2012,TA-17247,1700
7/19/2012,TA-01239,1
7/19/2012,TA-01239,1
7/20/2012,TA-05924,18
7/20/2012,TA-05924,18
7/20/2012,TA-05924,18
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/23/2012,TA-16591,27
7/24/2012,TA-02593,1
7/24/2012,TA-02593,1
7/24/2012,TA-02593,1
7/24/2012,TA-07965,331
7/25/2012,TA-00299,299
7/25/2012,TA-00299,299
7/25/2012,TA-00299,299
7/25/2012,TA-01212,193
7/25/2012,TA-01212,193
7/25/2012,TA-01212,193
7/25/2012,TA-01532,23
7/25/2012,TA-01532,23
7/25/2012,TA-01532,23
7/25/2012,TA-01532,23
7/25/2012,TA-01622,26
7/25/2012,TA-01622,26
7/25/2012,TA-01622,26
7/25/2012,TA-01785,5
7/25/2012,TA-01785,5
7/25/2012,TA-01785,5
7/25/2012,TA-01785,5
7/25/2012,TA-01812,1
7/25/2012,TA-01812,1
7/25/2012,TA-01812,1
7/25/2012,TA-01812,1
7/25/2012,TA-01832,199
7/25/2012,TA-01832,199
7/25/2012,TA-01832,199
7/25/2012,TA-02457,166
7/25/2012,TA-02457,166
7/25/2012,TA-02457,166
7/25/2012,TA-02707,218
7/25/2012,TA-02707,218
7/25/2012,TA-02707,218
7/25/2012,TA-03545,13
7/25/2012,TA-03545,13
7/25/2012,TA-03545,13
7/25/2012,TA-03545,13
7/25/2012,TA-05053,255
7/25/2012,TA-05053,255
7/25/2012,TA-05053,255
7/25/2012,TA-05314,265
7/25/2012,TA-05314,265
7/25/2012,TA-05314,265
7/25/2012,TA-05504,196
7/25/2012,TA-05504,196
7/25/2012,TA-05504,196
7/25/2012,TA-06216,263
7/25/2012,TA-06216,263
7/25/2012,TA-06216,263
7/25/2012,TA-08712,254
7/25/2012,TA-08712,254
7/25/2012,TA-08712,254
7/25/2012,TA-10403,174
7/25/2012,TA-10403,174
7/25/2012,TA-10403,174
7/25/2012,TA-10638,103
7/25/2012,TA-10638,103
7/25/2012,TA-10638,103
7/25/2012,TA-10828,2
7/25/2012,TA-10828,2
7/25/2012,TA-10828,2
7/25/2012,TA-10828,2
7/25/2012,TA-11887,255
7/25/2012,TA-11887,255
7/25/2012,TA-11887,255
7/25/2012,TA-12125,225
7/25/2012,TA-12125,225
7/25/2012,TA-12125,225
7/25/2012,TA-12299,353
7/25/2012,TA-12299,353
7/25/2012,TA-12299,353
